created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Apr 30 10:32:14 +0000 2024;1785255837549879338;"@kochengfs kucing shaming anjroooot";0;0;0;0;in;175285092;1785232155427369016;ptrihndynii;https://twitter.com/ptrihndynii/status/1785255837549879338
Tue Apr 30 10:32:08 +0000 2024;1785255809523560692;"couo yg suka kucing emg lucu bgt😹";0;0;0;0;in;1242726693195771904;1785255809523560692;mrdailyy;https://twitter.com/mrdailyy/status/1785255809523560692
Tue Apr 30 10:32:04 +0000 2024;1785255795367821663;"nambah lagi bocah 1, mana nnti udah janji adopsi kucing tante yg masih bayi https://t.co/UczucdCa4p";0;0;0;0;in;1132295496792305664;1785255795367821663;Nekoeyee;https://twitter.com/Nekoeyee/status/1785255795367821663
Tue Apr 30 10:32:02 +0000 2024;1785255784542323014;"@ratuiyeh @ShouldHaveCat kucing bilek: cpk jd kucing, mw jd manusia aj";0;0;0;0;in;813816084553834496;1784983739916792081;kevinxparkur;https://twitter.com/kevinxparkur/status/1785255784542323014
Tue Apr 30 10:31:48 +0000 2024;1785255726161789018;"@teunbean gue ngga cocok ikutan itu, ngga mirip kucing";0;1;0;0;in;2200581300;1784600474156711940;daino;https://twitter.com/daino/status/1785255726161789018
Tue Apr 30 10:31:28 +0000 2024;1785255644054126766;"@censomen Gak dikasih makan apa cuy?? Kalo disini kucing pada dikasih makan soalnya";0;1;0;0;in;1552953885211631616;1785246218257613200;J1957412;https://twitter.com/J1957412/status/1785255644054126766
Tue Apr 30 10:31:27 +0000 2024;1785255640182755737;"@refrel21 @krakenkunnn @tirta_cipeng Ini gue lebih setuju sih hahaha.  Apapun rolenya kecuali target man, Messi emang 'gendong' Barca dari jaman Enrique dan juga di Argentina.  Kecuali pas MSN, itu emang permainan tim.";0;2;0;0;in;1485870448349188096;1784987571585737114;DanLainLainLagi;https://twitter.com/DanLainLainLagi/status/1785255640182755737
Tue Apr 30 10:31:12 +0000 2024;1785255575552667964;"Akhirnya yaa Emang nunggu viral dulu kah 🤭";0;0;0;0;in;150162466;1785255575552667964;kucingoyenss;https://twitter.com/kucingoyenss/status/1785255575552667964
Tue Apr 30 10:31:11 +0000 2024;1785255572138533183;"@ilstmyself @tanyakanrl kau kira ak kucing";0;1;0;0;in;1226392941867855872;1785240799657202083;tantekentangg;https://twitter.com/tantekentangg/status/1785255572138533183
Tue Apr 30 10:30:59 +0000 2024;1785255520313790482;"liat twit ini dan replyan yang punya thread ini twit isinya cuma pure hating on men. merasa banyak liat berita yg jahat2  dilakuin cwo trus baselessly ngambil 20% wanita bahagia sama cowo sisanya zonk. girl be hating on men too much 💀";0;0;0;0;in;1482907545455185920;1785255520313790482;meyonkkkk;https://twitter.com/meyonkkkk/status/1785255520313790482
Tue Apr 30 10:30:39 +0000 2024;1785255439988674979;"@escreamloml Itu kucing woyy😭😭";0;0;0;0;in;1771933541951295488;1785200902275833876;rianardian1020;https://twitter.com/rianardian1020/status/1785255439988674979
Tue Apr 30 10:30:26 +0000 2024;1785255384464425471;"@hegiadhi Toraa 😭😭😭😭";0;0;0;0;in;150162466;1785229918223376648;kucingoyenss;https://twitter.com/kucingoyenss/status/1785255384464425471
Tue Apr 30 10:30:25 +0000 2024;1785255379317981695;"@LambeResing kayaknya kudu posting wihelmus duluan";0;0;0;0;in;1699945806663712768;1785248471240397058;neverlethergoo;https://twitter.com/neverlethergoo/status/1785255379317981695
Tue Apr 30 10:30:10 +0000 2024;1785255316466331867;"@jwscldh @tirta_cipeng Saking gak masuk skemanya, gue juga bingung bro wkwkwk.  Biasanya doi tukang offside dan cari ruang di depan kalo di pertandingan lain. Ada kemungkinan semalam dipasang sebagai Poacher. Soale Poacher akan sangat keliatan kalo supply bola bagus. Kalo supply jelek, bakal invis";0;1;0;0;in;1485870448349188096;1784987571585737114;DanLainLainLagi;https://twitter.com/DanLainLainLagi/status/1785255316466331867
Tue Apr 30 10:30:00 +0000 2024;1785255275261534321;"@krougee salah si anisa";0;0;0;0;in;2995984332;1785238895166431521;DEMIAPELU;https://twitter.com/DEMIAPELU/status/1785255275261534321
Tue Apr 30 10:29:57 +0000 2024;1785255261206380697;"@RUtamajaya lah kucing gue badan udah segede gaban masi nyusu di mak nya, padahal udah ada adik";0;0;0;0;in;1689596069381099520;1785171968443973945;ionlizuu;https://twitter.com/ionlizuu/status/1785255261206380697
Tue Apr 30 10:29:57 +0000 2024;1785255260837257486;"atau minimal ditatap kaya natap kucing";0;0;0;0;in;1290191015471529985;1785255241094721959;aphrodithings;https://twitter.com/aphrodithings/status/1785255260837257486
Tue Apr 30 10:29:52 +0000 2024;1785255241094721959;"maaf cringe, tapi bisa ga gue jadi kucing aja?";0;1;0;0;in;1290191015471529985;1785255241094721959;aphrodithings;https://twitter.com/aphrodithings/status/1785255241094721959
Tue Apr 30 10:29:44 +0000 2024;1785255209272533367;"kaya cowokku ini kucing bloon";0;1;0;0;in;947849863626027010;1785255209272533367;ikissjuyo;https://twitter.com/ikissjuyo/status/1785255209272533367
Tue Apr 30 10:29:39 +0000 2024;1785255188355555564;"@cuntdi uni mah minang dnk";0;0;0;0;in;2995984332;1784962428096467347;DEMIAPELU;https://twitter.com/DEMIAPELU/status/1785255188355555564
Tue Apr 30 10:29:38 +0000 2024;1785255180935872626;"jgn jgn buat yang kucing kucing itu sm keria";0;0;0;0;in;1372027057052393475;1785255180935872626;loffnu;https://twitter.com/loffnu/status/1785255180935872626
Tue Apr 30 10:29:35 +0000 2024;1785255170190025093;"@toleanakbaik map kucing map yg mana";0;1;0;0;in;1513901959967043588;1785210933675274258;xoxopiey;https://twitter.com/xoxopiey/status/1785255170190025093
Tue Apr 30 10:29:23 +0000 2024;1785255117127831745;"@nyeongtron OMG SMOGA HASILNYA KETERIMA SYGG";0;0;0;0;in;2995984332;1785242538015969579;DEMIAPELU;https://twitter.com/DEMIAPELU/status/1785255117127831745
Tue Apr 30 10:29:16 +0000 2024;1785255090573688922;"kalau kkeomchiz selca(SELCA YG DI KAYAK DI PC) aku dance kucing jalan di atas es 10 menit berulang";0;1;0;1;in;1681230805253914625;1785255090573688922;han_mountain;https://twitter.com/han_mountain/status/1785255090573688922
Tue Apr 30 10:28:55 +0000 2024;1785255002606621043;"@dearsln patutla kucing ko bodo cam babi dh cam org autistik 🤣🤣🤣";1;0;0;0;in;1718280472181280768;1785170300600250599;callmehimothy77;https://twitter.com/callmehimothy77/status/1785255002606621043
Tue Apr 30 10:28:45 +0000 2024;1785254960319603035;"ni kucing nurut bangettt https://t.co/akIqreFOCx";0;0;0;0;in;1381353662652444672;1785254960319603035;shazaroza;https://twitter.com/shazaroza/status/1785254960319603035
Tue Apr 30 10:28:42 +0000 2024;1785254946142892277;"ga bisa ga ngelike konten kucing di instagram 😩 gemes² semua, ada konten yg sama tp postingnya di akun yg beda pun tetep gue like. 😭 bucin kocheng";0;0;0;0;in;40800182;1785254946142892277;rarraa___;https://twitter.com/rarraa___/status/1785254946142892277
Tue Apr 30 10:28:37 +0000 2024;1785254927822205281;"Kucing mengeong, anjing mengonggong, singa mengaum, aku berteriak2 "MAMAAH CAKEP BANGET MAMAAAAH" https://t.co/GMUfAmIzAG";0;0;0;0;in;1285999470;1785254927822205281;_ordinarysone;https://twitter.com/_ordinarysone/status/1785254927822205281
Tue Apr 30 10:28:35 +0000 2024;1785254918477275338;"lah anjay kmrn siapa yg nebak wonu challenge kucing han river sama keria, bener woyyy";0;0;0;0;in;1266714368751710208;1785254918477275338;beanie_woo;https://twitter.com/beanie_woo/status/1785254918477275338
Tue Apr 30 10:28:32 +0000 2024;1785254903621021806;"jadi semalem kata mama, papa lngsung pergi beliin catfood dan biarin kucingnya tidur di teras rumah. sore ini kucingnya ngilang, sekarang papaku lagi nyari itu kucing sampe ke depan komplek:D";0;0;0;0;in;745812617181048834;1785254567997006125;mauveiluvi;https://twitter.com/mauveiluvi/status/1785254903621021806
Tue Apr 30 10:28:30 +0000 2024;1785254896809435180;"temen ku. Yang tinggal sekitaran bakauheni dan melihat kucing ini bisa langsung DM aku ya, jenis kucing british short hair dan bisa dibilang masih jarang yang pelihara didaerah bakau ini. Please banget kasihan kucingnya sedang sakit, baru aja kemarin dibawa berobat ke dokter😭💔";0;1;0;0;in;978104444;1785254890916507817;eelaak;https://twitter.com/eelaak/status/1785254896809435180
Tue Apr 30 10:28:29 +0000 2024;1785254890916507817;"*INFO KEHILANGAN KUCING*   Ciri2 kucing : British Short Hair, warna full abu2, jantan Daerah kehilangan : Way Baru Bakauheni, Lampung  Kronologi : Pemilik sedang solat dan pintu rumah tidak dikunci, kucing diambil saat berada didalam rumah  Guyss, bantu up info kehilangan dari … https://t.co/Jy9QNjgCsX";1;1;0;0;in;978104444;1785254890916507817;eelaak;https://twitter.com/eelaak/status/1785254890916507817
Tue Apr 30 10:28:21 +0000 2024;1785254860029636952;"@iseethesunwell @tirta_cipeng Müller punya role sendiri yang ubah dunia sepakbola: Raumdeuter.  Dia Poacher tapi di sayap. Bedanya gak egois layaknya Poacher di striker. Raumdeuter lumayan langka karena jarang dipake. Setau gue, mentok di Andre Schürle tp dia pensiun dini.";0;0;0;0;in;1485870448349188096;1784987571585737114;DanLainLainLagi;https://twitter.com/DanLainLainLagi/status/1785254860029636952
Tue Apr 30 10:28:19 +0000 2024;1785254852563718469;"@aisganika kucing ku daritadi memelas minta diajak ke istana kucing juga https://t.co/uxp8bekloF";0;1;0;0;in;1370177876255928320;1784920999668170849;gilgasto;https://twitter.com/gilgasto/status/1785254852563718469
Tue Apr 30 10:28:06 +0000 2024;1785254796838207915;"@cheesyrain Sedih aja padahal kablu juga ga ngatain jelek2 orang mereka yg duluan suka ngamuk over anime tai kucing ini 😞";0;1;0;0;in;1672277503107563523;1785246038502306026;skybilu;https://twitter.com/skybilu/status/1785254796838207915
Tue Apr 30 10:27:58 +0000 2024;1785254760578474422;"mari kita blok siapapun yang nyenggol lopers lopers tai kucing itu 😇 https://t.co/k99uTRCVhD";0;3;0;0;in;711666021120270336;1785254760578474422;marelyjel;https://twitter.com/marelyjel/status/1785254760578474422
Tue Apr 30 10:27:50 +0000 2024;1785254729746133045;"anu pak jadi lingkup yang di apakan jadi nya kenapa di anukan ke sektor publik yang dijadikan acuan nama jalan tapi kucing yang lewat kemana";0;0;0;0;in;1324763876454404097;1785254725509865793;this_gulf;https://twitter.com/this_gulf/status/1785254729746133045
Tue Apr 30 10:27:46 +0000 2024;1785254710309687570;"@tehnit4 2 bulan lalu panggil damkar buat nangkap kucing yg kabur ke bawah genteng tetangga. Kurang dari setengah jam mereka datang setelah ditelpon. Lokasi Kabupaten Bandung.";0;1;0;0;in;780632221;1785252372589228496;bidanrika;https://twitter.com/bidanrika/status/1785254710309687570
Tue Apr 30 10:27:44 +0000 2024;1785254703527522410;"Dulu punya kucing namanya “Ranger” (rest in peace my love). Sumpah dia kebalikan dari kucing oren pada umumnya, dia pasrah banget☹️I miss Ranger, you’ll forever be missed my love https://t.co/ZlIVYnQStE";0;0;0;1;in;1733469928597135360;1785254703527522410;heydoyi;https://twitter.com/heydoyi/status/1785254703527522410
Tue Apr 30 10:27:35 +0000 2024;1785254664965107986;"di segmen ini menurut aku rasa kekeluargaan nya dapet bgt sih, ngeliat mereka deeptalk, ngobrolin hal random, cerita, ketawa ketawa sambil rebahan gitu heart warming bangett, gemesss 🤍🫂😭 terima kasih pak @rekkoy dan seluruh tim idolyfe 🤝💗 https://t.co/lmY8FEuJFa";0;0;1;29;in;1676946405024485380;1785254664965107986;heidyyyaa;https://twitter.com/heidyyyaa/status/1785254664965107986
Tue Apr 30 10:27:33 +0000 2024;1785254658690437541;"@tanyarlfes Emma wkwkw... Yang rajin salat dan ngaji tapi malemnya dugem😭 primadona tiktok banget, direbutun banyak cocing, cowo kucing";0;0;0;0;in;1335566661219360772;1785237775647957194;coziiiim;https://twitter.com/coziiiim/status/1785254658690437541
Tue Apr 30 10:27:27 +0000 2024;1785254631461007785;"Lucu bgt dua anak kucing ngobrol https://t.co/XKPCwOS1ME";0;0;0;2;in;955080103569928193;1785254631461007785;dendabelyu;https://twitter.com/dendabelyu/status/1785254631461007785
Tue Apr 30 10:27:16 +0000 2024;1785254585264910711;"jangan2 disini mereka berdua bikin challenge kucing sungai han, Aaa Keria (T1) x Wonwoo (SVT)";0;0;0;0;in;2505729019;1785254585264910711;nvrm_d;https://twitter.com/nvrm_d/status/1785254585264910711
Tue Apr 30 10:27:15 +0000 2024;1785254582530310414;"Tadi jatoh di rooftop pas mau nyiram pohon (sumpah itu sakit banget), trus si Botita ngeong-ngeong dan dusel kaki gue 🥹🥹🥹🥹🥹🥹🥹 terharu. Padalah dia kucing w yang paling cuek";0;1;0;2;in;1414799896545173532;1785254582530310414;algoritmaira;https://twitter.com/algoritmaira/status/1785254582530310414
Tue Apr 30 10:27:14 +0000 2024;1785254579388690464;"@Bridgways Nyari karung dalam kucing lagi ini mah 🥲";0;0;0;0;in;1495971398090911745;1785235151376810469;raininpark;https://twitter.com/raininpark/status/1785254579388690464
Tue Apr 30 10:27:12 +0000 2024;1785254567997006125;"papaku gasuka kucing, tapi semalem ada 1 kucing betina dateng ke rumah, bahkan galak ke mama sm adekku tapi dia jinaknya sm papaku..";0;1;0;0;in;745812617181048834;1785254567997006125;mauveiluvi;https://twitter.com/mauveiluvi/status/1785254567997006125
Tue Apr 30 10:27:10 +0000 2024;1785254559956561986;"Cek LIFE CAT TOFU SOYA 7 Liter |  Pasir Kucing Wangi dengan harga Rp59.500. Dapatkan di Shopee sekarang! https://t.co/w5nihBh67E https://t.co/R5LDS0cKiz";0;0;0;0;in;1312991371578363904;1785254559956561986;temanluangku;https://twitter.com/temanluangku/status/1785254559956561986
Tue Apr 30 10:27:04 +0000 2024;1785254537659584827;"Cek Markotops Tofu Cat Litter 7l - Pasir Kucing Gumpal Wangi Organik Terbuat dari Ampas Kedelai - Flushable - Ramah Lingkungan dengan harga Rp56.500. Dapatkan di Shopee sekarang! https://t.co/2vtOC6RISJ https://t.co/Z2X9B2LKyi";0;0;0;0;in;1312991371578363904;1785254537659584827;temanluangku;https://twitter.com/temanluangku/status/1785254537659584827
Tue Apr 30 10:26:59 +0000 2024;1785254515958321400;"Cek Master Tofu Soya Cat Litter Pasir Gumpal Kucing 7 Litter dengan harga Rp50.223. Dapatkan di Shopee sekarang! https://t.co/UpDQZp7Bxp https://t.co/r0W0uSnlN0";0;0;0;0;in;1312991371578363904;1785254515958321400;temanluangku;https://twitter.com/temanluangku/status/1785254515958321400
Tue Apr 30 10:26:54 +0000 2024;1785254495703986403;"@chronoloa @MarinGoldlock lu mah godain kucing (2)";0;0;0;0;in;1200977733871755264;1785209963926917549;jows__;https://twitter.com/jows__/status/1785254495703986403
Tue Apr 30 10:26:33 +0000 2024;1785254406163927534;"Baru bisa ngecek hp dan ternyata kucing gue semuanya ranap 🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️🧍‍♀️";0;2;0;0;in;1165520468977209344;1785254406163927534;apaan_tuch_;https://twitter.com/apaan_tuch_/status/1785254406163927534
Tue Apr 30 10:26:09 +0000 2024;1785254306129805462;"@cornerislab Gue pribadi gatau dia pernah bilang gt apa engga.  Tapi role dia kalo disejajarkan jadi F9 murni kayak Fabregas di Barca atau Spain Euro 2012 lumayan berbeda.  Pas defence, Firmino tetep jadi striker. Sedangkan Fabregas jadi Playmaker dan lebih deep. Firmino dan Struick mirip.";0;1;0;0;in;1485870448349188096;1785231876237791257;DanLainLainLagi;https://twitter.com/DanLainLainLagi/status/1785254306129805462
Tue Apr 30 10:26:09 +0000 2024;1785254303697146281;"yuk ngebadut dulu, wonwoo challenge kucing han river sama keria🤡";0;0;0;0;in;1191544151185088512;1785254303697146281;privppl_;https://twitter.com/privppl_/status/1785254303697146281
Tue Apr 30 10:26:07 +0000 2024;1785254296482914736;"@puspitareika Juna sih di rumah banyak orang. Tp kan tetep aja yaaa kita sedih 😭 lebih sedih ldr sm kucing sumpah wkwkwkkw";0;0;0;0;in;263081333;1784624009482821934;cakwegorengg;https://twitter.com/cakwegorengg/status/1785254296482914736
Tue Apr 30 10:25:52 +0000 2024;1785254235770376577;"@alvianyps Makan tuh gengsi sampe lebaran kucing";0;0;0;0;in;1088783388499034112;1785218571179835617;rurulistyana;https://twitter.com/rurulistyana/status/1785254235770376577
Tue Apr 30 10:25:10 +0000 2024;1785254059940999503;"anak kucing isengin anak bebek 🫳🏻  https://t.co/updy3wv3Wg";0;0;0;0;in;1496269598827507712;1785254059940999503;cutiepatootiewy;https://twitter.com/cutiepatootiewy/status/1785254059940999503
Tue Apr 30 10:25:07 +0000 2024;1785254045688697326;"@nhunucat01 Sumpahh harusnya emang kucing kita aja, kayak udah jelas banget bisa nyanyi jadi gak bakalan malu maluin";0;1;0;0;in;1487228138690326528;1785170069896810538;Meisaspark;https://twitter.com/Meisaspark/status/1785254045688697326
Tue Apr 30 10:24:56 +0000 2024;1785254000889393623;"@utdfocusid @bliblidotcom Belakangnya aneh banget";0;0;0;0;in;1328240558;1785245456181968928;kucing_loren;https://twitter.com/kucing_loren/status/1785254000889393623
Tue Apr 30 10:24:50 +0000 2024;1785253974175809620;"@collegemenfess haloo ada yg bisa dititipin mf?";0;0;0;0;in;1339804081368395776;1785196136871112716;chococheesecat;https://twitter.com/chococheesecat/status/1785253974175809620
Tue Apr 30 10:24:48 +0000 2024;1785253963740357035;"DIA TAMBAH GENDUYYY. *hampir telat masuk kuliah gara-gara ngobrol sama kucing* 😿🤚🏻";0;0;0;0;in;745039428486201344;1785253961374802223;tale_of_roses;https://twitter.com/tale_of_roses/status/1785253963740357035
Tue Apr 30 10:24:47 +0000 2024;1785253963052564546;"akulah kucing https://t.co/XYBvR3eIN1";0;0;0;0;in;1233775944013209600;1785253963052564546;weesapops;https://twitter.com/weesapops/status/1785253963052564546
Tue Apr 30 10:24:31 +0000 2024;1785253895352262788;"@joongmyuk Lu mau gak? Bukan kucing gua juga ini.";0;1;0;0;in;1745744730498195456;1785240995187306797;catorupaw;https://twitter.com/catorupaw/status/1785253895352262788
Tue Apr 30 10:24:19 +0000 2024;1785253844282413234;"❤️ : beb baca papan di depan.. 💛 : Lindungi dirimu dan keluargamu dalam perjalanan, Cawang.. ❤️ : iya sayang..  *Loading mikir maksudnya apa  5detik kemudian  * ヾ⁠(⁠*⁠’⁠Ｏ⁠’⁠*⁠)⁠/ paham  Ketawa ngakak malu" tai kucing .. https://t.co/JyZUImSjwj";0;0;0;1;in;1458486193570541568;1785253844282413234;aymanamanisha;https://twitter.com/aymanamanisha/status/1785253844282413234
Tue Apr 30 10:24:07 +0000 2024;1785253794173055417;"@moonschum Emang dia kayak bayi kucing";0;0;0;0;in;816819079960899584;1784899090322493922;donatcrunchy;https://twitter.com/donatcrunchy/status/1785253794173055417
Tue Apr 30 10:24:00 +0000 2024;1785253765949653084;"Konten menangizku hari ini 😭 https://t.co/8lvpCnOJvQ";0;0;0;0;in;388115290;1785253765949653084;iullicious;https://twitter.com/iullicious/status/1785253765949653084
Tue Apr 30 10:23:58 +0000 2024;1785253756399243763;"@jdramaafess Awoakowkaow kohai mereka siapa ya? Siapa tau butuh lowongan lagii";0;0;0;0;in;1307332033249566721;1785212617138778476;Sraahhf;https://twitter.com/Sraahhf/status/1785253756399243763
Tue Apr 30 10:23:55 +0000 2024;1785253742079795357;"@caratstalk Keren yah😭 gue sama adek gue aja kalo ketemu isinya berantem mulu kaya tikus sama kucing";0;0;0;0;in;1753271083875303424;1785252839494950953;eskulkul_l;https://twitter.com/eskulkul_l/status/1785253742079795357
Tue Apr 30 10:23:50 +0000 2024;1785253722408534403;"@_drearytale Marah soalnya bukan kucing saya.";0;0;0;0;in;1745744730498195456;1785240995187306797;catorupaw;https://twitter.com/catorupaw/status/1785253722408534403
Tue Apr 30 10:23:47 +0000 2024;1785253710203093173;"@s4ltycigs Yeee dohhh penah kenaaaa 😭 kucing tu lapar tapi makan memilih";0;0;0;0;in;1419323281;1785107058725109960;laska_____;https://twitter.com/laska_____/status/1785253710203093173
Tue Apr 30 10:23:42 +0000 2024;1785253687977464058;"@tomatyeah @convomfs BACA WOI BACA!!!!!";0;0;0;0;in;92685362;1785200438805229871;KucingCho;https://twitter.com/KucingCho/status/1785253687977464058
Tue Apr 30 10:23:39 +0000 2024;1785253676829061333;"Demi Allah, ini ada dua kucing berantem di kosan gue.";1;2;0;0;in;193425137;1785253676829061333;REGRESSI0NS;https://twitter.com/REGRESSI0NS/status/1785253676829061333
Tue Apr 30 10:23:29 +0000 2024;1785253636274270477;"@jauhari_johar Pengalisis politik taik kucing rupeyer walaun. 🙂‍↕️";0;1;0;3;in;1416719212505042944;1784936501840904654;AJIBSeo;https://twitter.com/AJIBSeo/status/1785253636274270477
Tue Apr 30 10:23:28 +0000 2024;1785253628925861998;"@clowncages Iya. Mana gak tau itu kucing siapa...";0;0;0;0;in;1745744730498195456;1785240995187306797;catorupaw;https://twitter.com/catorupaw/status/1785253628925861998
Tue Apr 30 10:23:18 +0000 2024;1785253589918871585;"Pesen kapan, harusnya diterima kapan, datengnya malah setelah di dm, oalah oren🙄 https://t.co/1sWAQj1Gya";0;0;0;0;in;1189051505258553344;1785253589918871585;HMacciato;https://twitter.com/HMacciato/status/1785253589918871585
Tue Apr 30 10:23:00 +0000 2024;1785253512831721766;"Photo collection of stray cats I stumbled upon on the streets.  [A thread]  (Ps: Apdetnya setiap nemu kucing 😁)  1. Bocil lagi nyantai di gang (male) https://t.co/eVOoPpH5kh";0;3;0;5;in;1269401337160060929;1785253512831721766;doughtybastard;https://twitter.com/doughtybastard/status/1785253512831721766
Tue Apr 30 10:22:59 +0000 2024;1785253509442711964;"@rockymonstaa Kucing orang(?) numpahin susu kental manis.";0;1;0;0;in;1745744730498195456;1785240995187306797;catorupaw;https://twitter.com/catorupaw/status/1785253509442711964
Tue Apr 30 10:22:50 +0000 2024;1785253471337497003;"lucu bgtt beneran mendalami peran mami dan anak 😭😭😭 salma kaya lg ngelonin nabila mau tidur 😖🤏🏻🤏🏻 https://t.co/Q9vmCfIC2r";1;0;68;436;in;1676946405024485380;1785253471337497003;heidyyyaa;https://twitter.com/heidyyyaa/status/1785253471337497003
Tue Apr 30 10:22:32 +0000 2024;1785253394745266582;"@toe_giman setau saya rata2 kucing besar bisa berenang (kecuali kucing besar yg habitatnya di wilayah dingin mungkin), untung ga ketabrak kapal di video ini.";0;0;0;0;in;1279324325238075393;1785167253715182054;Busur53593000;https://twitter.com/Busur53593000/status/1785253394745266582
Tue Apr 30 10:22:19 +0000 2024;1785253338986205465;"@dptmxl_30 bayangin kakak dikasih kado sama Mas Kucing trs kamu gembor ke orang perihal hadiahnya wkwkwkwk bayangin reaksi dia (#.halubersamafantasy)";0;1;0;0;in;1055220195210362880;1785253338986205465;deletenything;https://twitter.com/deletenything/status/1785253338986205465
Tue Apr 30 10:22:02 +0000 2024;1785253271248293896;"@jungsumipa KUCING NAKAL";0;0;0;0;in;1361983087010189318;1785253059209429260;ohsuminasai;https://twitter.com/ohsuminasai/status/1785253271248293896
Tue Apr 30 10:21:58 +0000 2024;1785253251937636406;"@guavva_ Oh iya juga, noted. Mulai milih biji-nya dulu cari warna 😭  Ntr2 semoga punya rumah yg ada sisa tanah buat ditanemin";0;0;0;1;in;388115290;1785244418548912471;iullicious;https://twitter.com/iullicious/status/1785253251937636406
Tue Apr 30 10:21:47 +0000 2024;1785253206291026158;"Makin kesini makin Aneh aja kelakuan orang miskin";0;0;0;0;in;1446726714139324416;1785253206291026158;SlavieO;https://twitter.com/SlavieO/status/1785253206291026158
Tue Apr 30 10:21:47 +0000 2024;1785253204755906807;"Reflek meluk kucing gue yang ada disekitar gue, lalu galau";0;0;0;0;in;1755421982961860608;1785253204755906807;Matrsha;https://twitter.com/Matrsha/status/1785253204755906807
Tue Apr 30 10:21:42 +0000 2024;1785253187081162935;"Dia tu kek leader bgt in my eyes  Cie ngefans";0;0;0;0;in;964186733095956481;1785252975449194859;rahasiawewewe;https://twitter.com/rahasiawewewe/status/1785253187081162935
Tue Apr 30 10:21:19 +0000 2024;1785253088502382936;"@supergyujin Woww abis berenang makan mie gak?";0;1;0;0;in;1775441666507505664;1785247411969114277;zb1kucing;https://twitter.com/zb1kucing/status/1785253088502382936
Tue Apr 30 10:21:17 +0000 2024;1785253081036521975;"@jwisoung kucing aku sakit 😔";0;0;0;0;in;1633818767397634048;1785236832697098263;meowccci;https://twitter.com/meowccci/status/1785253081036521975
Tue Apr 30 10:21:14 +0000 2024;1785253068076175769;"ehh dai punya kucing?? https://t.co/AabusJhFOy";0;0;0;0;in;1429280129927155715;1785253068076175769;daenrra_;https://twitter.com/daenrra_/status/1785253068076175769
Tue Apr 30 10:21:03 +0000 2024;1785253020290392529;"@kochengfs Kasian karena dia abis ke bawa banjir gitu, tapi awalnya tuh bukan aku si yang mau tetangga ku tapi kucing nya gak mau, maunya ke rumah ku terus padahal aku takut kucing pas itu, tapi ya mamas ku mau di pelihara jadinya";0;0;0;0;in;1548319654535634944;1785142127007302076;chdoublek;https://twitter.com/chdoublek/status/1785253020290392529
Tue Apr 30 10:20:53 +0000 2024;1785252980226511075;"@shnypxu Lidah kucing pelangi 🤤";0;1;0;0;in;1268128766238154757;1785227472562434251;chalkprinnzz;https://twitter.com/chalkprinnzz/status/1785252980226511075
Tue Apr 30 10:20:52 +0000 2024;1785252975449194859;"Heran jg kok gue respect bgt ya ama kakmer";0;1;0;0;in;964186733095956481;1785252975449194859;rahasiawewewe;https://twitter.com/rahasiawewewe/status/1785252975449194859
Tue Apr 30 10:20:19 +0000 2024;1785252835988475949;"@lostinmonday ak jg kucing bro, kucing jantan.";0;1;0;0;in;1363690335973466123;1785249000855412960;cocoghoat;https://twitter.com/cocoghoat/status/1785252835988475949
Tue Apr 30 10:20:02 +0000 2024;1785252767898157184;"jangan2 yg challenge kucing hangang sama keria? wakakakak ada yg nebak2";0;2;0;0;in;51673264;1785252767898157184;yourvitaminss;https://twitter.com/yourvitaminss/status/1785252767898157184
Tue Apr 30 10:19:52 +0000 2024;1785252722222194825;"Lagi 2 kucing lepas tu nak jauhkan diri from socmed as much as possible. Penat. Nak update apa² yg penting je nanti";0;4;0;6;in;3467852953;1785252722222194825;samantha_cavill;https://twitter.com/samantha_cavill/status/1785252722222194825
Tue Apr 30 10:19:51 +0000 2024;1785252718493438133;"@kochengfs Kok bisa gini ya? Anakku dr belom genap 1thn sampe udh 3thnan malah suka banget sm hewan. Tiap liat kucing, guguk ato kelinci lgsg bawaannya pengen elus2 sama disayang2. Sampe byk org yg heran liat tingkah bocil selalu yg nyamperin hewan buat diajak main wkwkwkk";0;0;0;2;in;393850609;1785233582040248489;punziebaee;https://twitter.com/punziebaee/status/1785252718493438133
Tue Apr 30 10:19:48 +0000 2024;1785252709509325047;"caca new era menjadi kucing";0;0;0;0;in;1590251018603745281;1785252545709150511;cacaisme_;https://twitter.com/cacaisme_/status/1785252709509325047
